po_id,order_date,department,category,item,supplier,unit_cost,quantity,total_cost,lead_time_days,promised_days,on_time,on_contract
PO-13639,2025-01-05,Surgery,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,11.38,341,3880.58,10,11,True,True
PO-13640,2025-01-10,General Medicine,Medical Equipment,Ventilator Circuits (case 20),OmniHealth Partners,269.27,4,1077.08,12,11,False,True
PO-13641,2025-01-24,Laboratory,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,1007.81,5,5039.05,6,6,True,True
PO-13642,2025-01-13,ICU,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,56.1,27,1514.7,7,13,True,True
PO-13643,2025-01-23,Surgery,Pharmaceuticals,Epinephrine Auto-Inj (box 12),MedLine Direct,662.5,6,3975.0,3,8,True,True
PO-13644,2025-01-18,ICU,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,92.4,48,4435.2,6,11,True,True
PO-13645,2025-01-16,Oncology,Medical Equipment,Ventilator Circuits (case 20),Cardinal Supply Co,274.38,2,548.76,10,9,False,True
PO-13646,2025-01-17,Emergency,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,105.97,28,2967.16,12,11,False,False
PO-13647,2025-01-16,Surgery,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,75.23,65,4889.95,12,11,False,True
PO-13648,2025-01-19,Laboratory,Surgical Supplies,Sterile Gauze (case 600),MedLine Direct,60.18,34,2046.12,6,8,True,True
PO-13649,2025-01-10,Cardiology,Lab & Diagnostics,Reagent Pack - Chemistry,Cardinal Supply Co,1042.54,3,3127.62,2,9,True,False
PO-13650,2025-01-22,ICU,Medical Equipment,Pulse Oximeter Sensors (box 24),MedLine Direct,302.34,6,1814.04,4,8,True,True
PO-13651,2025-01-24,Emergency,PPE & Safety,Isolation Gowns (case 100),Cardinal Supply Co,115.64,27,3122.28,6,9,True,False
PO-13652,2025-01-03,Emergency,Pharmaceuticals,Heparin Vials (box 25),Cardinal Supply Co,167.89,26,4365.14,7,9,True,True
PO-13653,2025-01-24,General Medicine,PPE & Safety,Face Shields (case 96),Regional MedSupply,95.49,12,1145.88,1,6,True,True
PO-13654,2025-01-04,ICU,Surgical Supplies,Suture Kits (box 36),MedLine Direct,202.33,13,2630.29,2,8,True,True
PO-13655,2025-01-16,Emergency,Surgical Supplies,Suture Kits (box 36),Cardinal Supply Co,193.37,15,2900.55,7,9,True,True
PO-13656,2025-01-27,General Medicine,Pharmaceuticals,Saline IV Bags 1L (case 12),MedLine Direct,82.57,55,4541.35,6,8,True,False
PO-13657,2025-01-02,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),MedLine Direct,445.68,3,1337.04,4,8,True,True
PO-13658,2025-01-04,Emergency,Pharmaceuticals,Saline IV Bags 1L (case 12),Cardinal Supply Co,75.82,37,2805.34,7,9,True,True
PO-13659,2025-01-07,Laboratory,Pharmaceuticals,Epinephrine Auto-Inj (box 12),OmniHealth Partners,612.02,3,1836.06,8,11,True,True
PO-13660,2025-01-23,Laboratory,Pharmaceuticals,Propofol Vials (box 10),MedLine Direct,232.47,18,4184.46,5,8,True,False
PO-13661,2025-01-11,Laboratory,PPE & Safety,Nitrile Exam Gloves (box 200),MedLine Direct,11.83,210,2484.3,6,8,True,True
PO-13662,2025-01-14,Surgery,Lab & Diagnostics,Specimen Containers (case 500),Cardinal Supply Co,67.7,13,880.1,7,9,True,True
PO-13663,2025-01-27,Laboratory,Pharmaceuticals,Propofol Vials (box 10),OmniHealth Partners,216.85,10,2168.5,10,11,False,False
PO-13664,2025-01-16,Emergency,Lab & Diagnostics,Blood Collection Tubes (case 1000),Apex Medical Group,113.52,21,2383.92,12,13,False,True
PO-13665,2025-01-07,Surgery,Lab & Diagnostics,Reagent Pack - Chemistry,OmniHealth Partners,909.71,4,3638.84,7,11,True,True
PO-13666,2025-01-08,Emergency,PPE & Safety,N95 Respirators (case 210),OmniHealth Partners,156.52,30,4695.6,5,11,True,False
PO-13667,2025-01-17,General Medicine,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,11.91,370,4406.7,7,11,True,True
PO-13668,2025-01-03,General Medicine,Surgical Supplies,Laparoscopic Trocars (box 6),OmniHealth Partners,399.95,4,1599.8,9,11,True,True
PO-13669,2025-01-17,Cardiology,PPE & Safety,Isolation Gowns (case 100),MedLine Direct,101.02,33,3333.66,4,8,True,True
PO-13670,2025-01-02,Oncology,PPE & Safety,Face Shields (case 96),Regional MedSupply,95.85,11,1054.35,6,6,True,True
PO-13671,2025-01-25,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),Apex Medical Group,399.56,4,1598.24,8,13,False,True
PO-13672,2025-01-24,Oncology,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,58.24,30,1747.2,8,13,False,True
PO-13673,2025-01-11,ICU,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Apex Medical Group,609.0,6,3654.0,10,13,True,True
PO-13674,2025-01-26,ICU,Surgical Supplies,Sterile Gauze (case 600),Regional MedSupply,65.32,40,2612.8,1,6,True,True
PO-13675,2025-01-24,Cardiology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),MedLine Direct,653.94,5,3269.7,4,8,True,True
PO-13676,2025-01-05,Oncology,Surgical Supplies,Laparoscopic Trocars (box 6),Cardinal Supply Co,425.57,6,2553.42,6,9,True,True
PO-13677,2025-01-18,Laboratory,Surgical Supplies,Laparoscopic Trocars (box 6),Apex Medical Group,385.86,3,1157.58,10,13,False,True
PO-13678,2025-01-17,Emergency,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Regional MedSupply,712.06,2,1424.12,2,6,True,True
PO-13679,2025-01-24,ICU,PPE & Safety,Nitrile Exam Gloves (box 200),Regional MedSupply,12.92,297,3837.24,1,6,True,True
PO-13680,2025-01-22,Oncology,Surgical Supplies,Surgical Drapes (case 60),MedLine Direct,141.28,10,1412.8,6,8,True,True
PO-13681,2025-01-05,Emergency,Pharmaceuticals,Propofol Vials (box 10),Regional MedSupply,239.39,17,4069.63,2,6,True,True
PO-13682,2025-01-04,Emergency,Pharmaceuticals,Propofol Vials (box 10),Apex Medical Group,201.99,13,2625.87,11,13,False,True
PO-13683,2025-01-17,General Medicine,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,96.63,9,869.67,8,9,True,False
PO-13684,2025-01-07,Oncology,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,11.9,178,2118.2,9,11,True,True
PO-13685,2025-02-10,Cardiology,Pharmaceuticals,Propofol Vials (box 10),Apex Medical Group,219.9,18,3958.2,13,13,False,False
PO-13686,2025-02-07,ICU,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Apex Medical Group,650.28,3,1950.84,6,13,False,True
PO-13687,2025-02-25,Emergency,Lab & Diagnostics,Blood Collection Tubes (case 1000),MedLine Direct,128.52,19,2441.88,6,8,True,True
PO-13688,2025-02-25,Oncology,Surgical Supplies,Suture Kits (box 36),OmniHealth Partners,184.94,14,2589.16,7,11,True,True
PO-13689,2025-02-01,Cardiology,PPE & Safety,N95 Respirators (case 210),Regional MedSupply,152.23,16,2435.68,5,6,True,True
PO-13690,2025-02-08,Emergency,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Regional MedSupply,313.67,11,3450.37,3,6,True,True
PO-13691,2025-02-09,General Medicine,Medical Equipment,ECG Electrodes (case 600),Regional MedSupply,94.29,18,1697.22,3,6,True,True
PO-13692,2025-02-25,General Medicine,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,100.47,31,3114.57,6,11,True,True
PO-13693,2025-02-09,ICU,Medical Equipment,Ventilator Circuits (case 20),OmniHealth Partners,267.14,5,1335.7,10,11,True,False
PO-13694,2025-02-11,Surgery,Pharmaceuticals,Saline IV Bags 1L (case 12),Regional MedSupply,83.1,69,5733.9,2,6,False,True
PO-13695,2025-02-08,Laboratory,Surgical Supplies,Suture Kits (box 36),MedLine Direct,207.37,15,3110.55,6,8,True,True
PO-13696,2025-02-08,Emergency,PPE & Safety,N95 Respirators (case 210),Apex Medical Group,140.72,17,2392.24,7,13,False,True
PO-13697,2025-02-20,Cardiology,PPE & Safety,Isolation Gowns (case 100),Apex Medical Group,97.85,30,2935.5,9,13,False,True
PO-13698,2025-02-12,Laboratory,Pharmaceuticals,Saline IV Bags 1L (case 12),Apex Medical Group,72.21,52,3754.92,10,13,True,True
PO-13699,2025-02-19,Surgery,Surgical Supplies,Surgical Drapes (case 60),Regional MedSupply,143.23,13,1861.99,5,6,True,True
PO-13700,2025-02-02,Cardiology,Pharmaceuticals,Propofol Vials (box 10),MedLine Direct,216.87,18,3903.66,5,8,True,True
PO-13701,2025-02-22,Laboratory,PPE & Safety,Face Shields (case 96),MedLine Direct,86.33,14,1208.62,7,8,True,True
PO-13702,2025-02-26,ICU,Surgical Supplies,Surgical Drapes (case 60),OmniHealth Partners,127.74,17,2171.58,9,11,False,True
PO-13703,2025-02-06,Surgery,PPE & Safety,Face Shields (case 96),Regional MedSupply,96.79,8,774.32,1,6,True,True
PO-13704,2025-02-05,Laboratory,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,60.07,27,1621.89,9,13,False,True
PO-13705,2025-02-27,ICU,Medical Equipment,Infusion Pump Sets (case 24),Apex Medical Group,322.18,7,2255.26,9,13,True,True
PO-13706,2025-02-08,ICU,Medical Equipment,ECG Electrodes (case 600),MedLine Direct,91.93,18,1654.74,4,8,True,True
PO-13707,2025-02-16,Laboratory,Surgical Supplies,Suture Kits (box 36),MedLine Direct,189.23,14,2649.22,8,8,True,True
PO-13708,2025-02-02,Surgery,Pharmaceuticals,Heparin Vials (box 25),Cardinal Supply Co,169.88,15,2548.2,6,9,True,True
PO-13709,2025-02-01,General Medicine,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Cardinal Supply Co,271.22,11,2983.42,4,9,True,True
PO-13710,2025-02-26,General Medicine,Lab & Diagnostics,Blood Collection Tubes (case 1000),Cardinal Supply Co,120.46,18,2168.28,6,9,True,True
PO-13711,2025-02-12,Emergency,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,56.67,52,2946.84,10,13,True,True
PO-13712,2025-02-13,Surgery,PPE & Safety,Face Shields (case 96),OmniHealth Partners,85.71,13,1114.23,7,11,True,True
PO-13713,2025-02-25,General Medicine,PPE & Safety,Isolation Gowns (case 100),Regional MedSupply,108.31,23,2491.13,3,6,True,True
PO-13714,2025-02-24,Oncology,Lab & Diagnostics,Blood Collection Tubes (case 1000),Apex Medical Group,117.32,17,1994.44,7,13,False,True
PO-13715,2025-02-14,Emergency,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Regional MedSupply,686.61,5,3433.05,7,6,False,True
PO-13716,2025-02-07,Emergency,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,54.25,12,651.0,12,13,True,True
PO-13717,2025-02-21,Cardiology,Pharmaceuticals,Propofol Vials (box 10),Cardinal Supply Co,217.08,15,3256.2,6,9,True,True
PO-13718,2025-02-06,Emergency,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Apex Medical Group,657.27,6,3943.62,8,13,True,True
PO-13719,2025-02-08,Surgery,Medical Equipment,Ventilator Circuits (case 20),OmniHealth Partners,259.09,3,777.27,8,11,True,True
PO-13720,2025-02-27,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),Cardinal Supply Co,433.86,7,3037.02,5,9,True,True
PO-13721,2025-02-18,Surgery,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,57.37,22,1262.14,11,13,True,True
PO-13722,2025-02-15,ICU,Surgical Supplies,Sterile Gauze (case 600),Regional MedSupply,65.14,26,1693.64,8,6,False,True
PO-13723,2025-02-21,Emergency,Pharmaceuticals,Propofol Vials (box 10),Cardinal Supply Co,216.38,16,3462.08,6,9,True,True
PO-13724,2025-02-19,ICU,PPE & Safety,Nitrile Exam Gloves (box 200),MedLine Direct,11.75,380,4465.0,4,8,True,True
PO-13725,2025-02-14,General Medicine,Lab & Diagnostics,Reagent Pack - Chemistry,MedLine Direct,971.68,3,2915.04,6,8,True,True
PO-13726,2025-02-16,ICU,PPE & Safety,Isolation Gowns (case 100),MedLine Direct,97.66,35,3418.1,4,8,True,True
PO-13727,2025-02-15,Emergency,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,11.74,377,4425.98,11,11,True,True
PO-13728,2025-02-19,Emergency,Surgical Supplies,Suture Kits (box 36),OmniHealth Partners,191.03,14,2674.42,8,11,True,True
PO-13729,2025-02-07,Oncology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),MedLine Direct,701.03,5,3505.15,6,8,True,True
PO-13730,2025-02-05,Emergency,Medical Equipment,ECG Electrodes (case 600),OmniHealth Partners,88.36,14,1237.04,10,11,True,True
PO-13731,2025-02-02,ICU,PPE & Safety,Isolation Gowns (case 100),MedLine Direct,102.7,37,3799.9,4,8,True,True
PO-13732,2025-02-03,Surgery,Pharmaceuticals,Saline IV Bags 1L (case 12),Apex Medical Group,77.13,83,6401.79,11,13,True,True
PO-13733,2025-02-06,ICU,PPE & Safety,N95 Respirators (case 210),OmniHealth Partners,143.14,27,3864.78,7,11,True,True
PO-13734,2025-02-11,Emergency,PPE & Safety,Face Shields (case 96),MedLine Direct,88.28,13,1147.64,4,8,True,True
PO-13735,2025-02-22,Cardiology,PPE & Safety,Nitrile Exam Gloves (box 200),MedLine Direct,11.6,194,2250.4,9,8,False,True
PO-13736,2025-02-16,General Medicine,Medical Equipment,Infusion Pump Sets (case 24),MedLine Direct,360.94,6,2165.64,9,8,False,True
PO-13737,2025-02-07,Emergency,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,73.44,62,4553.28,8,11,False,True
PO-13738,2025-02-20,Laboratory,PPE & Safety,Nitrile Exam Gloves (box 200),Apex Medical Group,10.95,404,4423.8,12,13,True,True
PO-13739,2025-02-16,Surgery,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Cardinal Supply Co,734.05,3,2202.15,4,9,True,False
PO-13740,2025-02-21,Emergency,PPE & Safety,N95 Respirators (case 210),OmniHealth Partners,144.96,20,2899.2,7,11,True,True
PO-13741,2025-02-06,Oncology,Medical Equipment,Ventilator Circuits (case 20),OmniHealth Partners,259.86,3,779.58,6,11,True,True
PO-13742,2025-02-27,Surgery,Medical Equipment,Ventilator Circuits (case 20),Cardinal Supply Co,268.33,3,804.99,8,9,True,True
PO-13743,2025-02-07,Surgery,Surgical Supplies,Surgical Drapes (case 60),Apex Medical Group,144.63,16,2314.08,11,13,True,False
PO-13744,2025-02-17,Emergency,Surgical Supplies,Surgical Drapes (case 60),OmniHealth Partners,132.19,15,1982.85,11,11,True,True
PO-13745,2025-02-15,Emergency,Surgical Supplies,Surgical Drapes (case 60),Cardinal Supply Co,134.45,8,1075.6,5,9,True,True
PO-13746,2025-02-06,Laboratory,Medical Equipment,Ventilator Circuits (case 20),Cardinal Supply Co,263.78,5,1318.9,2,9,True,True
PO-13747,2025-02-12,General Medicine,Lab & Diagnostics,Specimen Containers (case 500),MedLine Direct,68.98,13,896.74,6,8,True,True
PO-13748,2025-02-12,Oncology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Cardinal Supply Co,650.08,4,2600.32,7,9,True,True
PO-13749,2025-02-04,Emergency,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,84.96,14,1189.44,5,9,True,True
PO-13750,2025-02-11,General Medicine,Pharmaceuticals,Epinephrine Auto-Inj (box 12),OmniHealth Partners,648.2,5,3241.0,10,11,True,True
PO-13751,2025-02-05,Emergency,Lab & Diagnostics,Reagent Pack - Chemistry,Apex Medical Group,950.11,4,3800.44,12,13,True,False
PO-13752,2025-02-03,ICU,Surgical Supplies,Suture Kits (box 36),Apex Medical Group,182.98,13,2378.74,10,13,True,True
PO-13753,2025-02-22,Cardiology,Pharmaceuticals,Propofol Vials (box 10),OmniHealth Partners,210.65,13,2738.45,9,11,True,True
PO-13754,2025-02-04,Laboratory,PPE & Safety,N95 Respirators (case 210),MedLine Direct,144.8,19,2751.2,2,8,True,True
PO-13755,2025-02-09,Surgery,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,57.56,45,2590.2,10,13,False,True
PO-13756,2025-02-08,Laboratory,Pharmaceuticals,Heparin Vials (box 25),Apex Medical Group,157.99,13,2053.87,13,13,False,True
PO-13757,2025-02-13,Laboratory,PPE & Safety,Nitrile Exam Gloves (box 200),Cardinal Supply Co,11.31,360,4071.6,4,9,True,True
PO-13758,2025-02-16,Surgery,Medical Equipment,Infusion Pump Sets (case 24),Regional MedSupply,366.02,5,1830.1,2,6,True,True
PO-13759,2025-02-27,General Medicine,Lab & Diagnostics,Blood Collection Tubes (case 1000),OmniHealth Partners,118.38,13,1538.94,8,11,True,True
PO-13760,2025-02-03,Emergency,Pharmaceuticals,Propofol Vials (box 10),Regional MedSupply,221.17,21,4644.57,4,6,True,True
PO-13761,2025-02-02,Emergency,Surgical Supplies,Suture Kits (box 36),Cardinal Supply Co,191.71,12,2300.52,8,9,True,True
PO-13762,2025-02-19,Oncology,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,960.9,4,3843.6,3,6,True,True
PO-13763,2025-02-23,Emergency,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,73.46,49,3599.54,8,11,True,True
PO-13764,2025-02-01,Surgery,Surgical Supplies,Sterile Gauze (case 600),Cardinal Supply Co,59.55,28,1667.4,9,9,True,True
PO-13765,2025-02-24,Emergency,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,97.56,46,4487.76,8,11,True,True
PO-13766,2025-02-05,Emergency,Lab & Diagnostics,Reagent Pack - Chemistry,Cardinal Supply Co,954.93,3,2864.79,7,9,True,True
PO-13767,2025-02-18,Surgery,PPE & Safety,Nitrile Exam Gloves (box 200),MedLine Direct,11.62,211,2451.82,5,8,True,True
PO-13768,2025-02-21,Laboratory,Pharmaceuticals,Saline IV Bags 1L (case 12),Cardinal Supply Co,84.56,61,5158.16,6,9,True,False
PO-13769,2025-02-15,Emergency,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,56.06,34,1906.04,13,13,False,True
PO-13770,2025-02-03,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),Regional MedSupply,445.04,3,1335.12,5,6,True,True
PO-13771,2025-02-11,ICU,Surgical Supplies,Surgical Drapes (case 60),OmniHealth Partners,137.18,16,2194.88,7,11,True,True
PO-13772,2025-02-03,Oncology,PPE & Safety,N95 Respirators (case 210),Regional MedSupply,166.61,18,2998.98,4,6,True,True
PO-13773,2025-02-18,Laboratory,Surgical Supplies,Sterile Gauze (case 600),MedLine Direct,54.66,30,1639.8,6,8,True,True
PO-13774,2025-02-24,ICU,PPE & Safety,Isolation Gowns (case 100),Regional MedSupply,108.24,34,3680.16,4,6,True,True
PO-13775,2025-02-18,Laboratory,Surgical Supplies,Sterile Gauze (case 600),Cardinal Supply Co,59.2,38,2249.6,8,9,True,True
PO-13776,2025-02-16,Laboratory,Pharmaceuticals,Propofol Vials (box 10),Apex Medical Group,216.34,19,4110.46,11,13,True,True
PO-13777,2025-02-13,ICU,Lab & Diagnostics,Specimen Containers (case 500),OmniHealth Partners,62.82,16,1005.12,6,11,True,True
PO-13778,2025-02-08,Cardiology,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,89.81,11,987.91,8,9,True,False
PO-13779,2025-02-18,Laboratory,PPE & Safety,Nitrile Exam Gloves (box 200),Regional MedSupply,12.21,293,3577.53,2,6,True,True
PO-13780,2025-02-06,Surgery,PPE & Safety,N95 Respirators (case 210),OmniHealth Partners,146.02,23,3358.46,10,11,True,True
PO-13781,2025-02-16,General Medicine,Pharmaceuticals,Heparin Vials (box 25),Apex Medical Group,158.58,13,2061.54,11,13,True,True
PO-13782,2025-02-07,Laboratory,PPE & Safety,N95 Respirators (case 210),MedLine Direct,139.4,28,3903.2,7,8,True,True
PO-13783,2025-02-26,Surgery,Pharmaceuticals,Epinephrine Auto-Inj (box 12),MedLine Direct,686.31,6,4117.86,3,8,True,True
PO-13784,2025-02-25,ICU,PPE & Safety,Nitrile Exam Gloves (box 200),Cardinal Supply Co,12.62,235,2965.7,6,9,True,True
PO-13785,2025-02-22,Surgery,Pharmaceuticals,Saline IV Bags 1L (case 12),Cardinal Supply Co,78.46,94,7375.24,4,9,True,True
PO-13786,2025-02-12,Laboratory,Medical Equipment,Infusion Pump Sets (case 24),Apex Medical Group,335.58,4,1342.32,12,13,False,True
PO-13787,2025-02-12,Laboratory,Pharmaceuticals,Heparin Vials (box 25),Regional MedSupply,199.74,11,2197.14,5,6,True,True
PO-13788,2025-02-14,Surgery,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,95.57,11,1051.27,7,9,True,False
PO-13789,2025-02-04,ICU,Surgical Supplies,Sterile Gauze (case 600),MedLine Direct,62.46,18,1124.28,4,8,True,True
PO-13790,2025-02-25,ICU,Medical Equipment,Ventilator Circuits (case 20),Regional MedSupply,324.58,3,973.74,5,6,True,False
PO-13791,2025-02-24,Cardiology,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Cardinal Supply Co,303.26,17,5155.42,6,9,True,False
PO-13792,2025-02-25,Surgery,Pharmaceuticals,Heparin Vials (box 25),Apex Medical Group,168.92,19,3209.48,7,13,True,True
PO-13793,2025-02-20,Emergency,Medical Equipment,Pulse Oximeter Sensors (box 24),OmniHealth Partners,293.64,6,1761.84,10,11,True,True
PO-13794,2025-02-07,ICU,Surgical Supplies,Suture Kits (box 36),OmniHealth Partners,212.39,18,3823.02,7,11,True,False
PO-13795,2025-02-21,General Medicine,Surgical Supplies,Laparoscopic Trocars (box 6),Regional MedSupply,461.79,4,1847.16,2,6,True,True
PO-13796,2025-02-18,Cardiology,Surgical Supplies,Surgical Drapes (case 60),Apex Medical Group,129.79,8,1038.32,9,13,True,True
PO-13797,2025-02-20,Emergency,Lab & Diagnostics,Reagent Pack - Chemistry,Cardinal Supply Co,890.19,3,2670.57,5,9,True,True
PO-13798,2025-02-20,Laboratory,Pharmaceuticals,Propofol Vials (box 10),OmniHealth Partners,202.1,13,2627.3,7,11,True,True
PO-13799,2025-02-25,Laboratory,PPE & Safety,Face Shields (case 96),Apex Medical Group,81.4,14,1139.6,11,13,True,True
PO-13800,2025-02-20,Emergency,Pharmaceuticals,Epinephrine Auto-Inj (box 12),MedLine Direct,686.03,5,3430.15,3,8,True,True
PO-13801,2025-02-22,Oncology,Surgical Supplies,Suture Kits (box 36),Apex Medical Group,183.86,13,2390.18,12,13,True,True
PO-13802,2025-02-24,General Medicine,Surgical Supplies,Laparoscopic Trocars (box 6),OmniHealth Partners,387.21,5,1936.05,8,11,False,True
PO-13803,2025-02-24,Emergency,PPE & Safety,Nitrile Exam Gloves (box 200),OmniHealth Partners,12.17,245,2981.65,7,11,True,True
PO-13804,2025-02-05,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),Apex Medical Group,386.97,1,386.97,11,13,True,True
